Area(in^2),Density(pcf),Thickness(in),Weight(lbf),Fragility(G)
216,1.5,1.5,230,38.74547804
216,1.5,1.5,230,38.74547804
216,1.5,1.5,230,38.74547804
216,1.5,1.5,230,38.74547804
216,1.5,1.5,230,38.74547804
216,1.5,1.5,230,38.74547804
216,1.5,1.5,230,38.74547804
216,1.5,1.5,230,38.74547804
216,1.5,1.75,230,38.3827766
216,1.5,1.75,230,38.3827766
216,1.5,1.75,230,38.3827766
216,1.5,1.75,230,38.3827766
216,1.5,1.75,230,38.3827766
216,1.5,1.75,230,38.3827766
216,1.5,1.75,230,38.3827766
216,1.5,1.75,230,38.3827766
216,1.5,1.75,230,38.3827766
216,1.5,1.75,230,38.3827766
216,1.5,2,230,38.11075052
216,1.5,2,230,38.11075052
216,1.5,2,230,38.11075052
216,1.5,2,230,38.11075052
216,1.5,2,230,38.11075052
216,1.5,2,230,38.11075052
216,1.5,2,230,38.11075052
216,1.5,2,230,38.11075052
216,1.5,2,230,38.11075052
216,1.5,2,230,38.11075052
216,1.5,2.25,230,37.89917468
216,1.5,2.25,230,37.89917468
216,1.5,2.25,230,37.89917468
216,1.5,2.25,230,37.89917468
216,1.5,2.25,230,37.89917468
216,1.5,2.25,230,37.89917468
216,1.5,2.25,230,37.89917468
216,1.5,2.25,230,37.89917468
216,1.5,2.25,230,37.89917468
216,1.5,2.25,230,37.89917468
216,1.5,2.5,230,37.729914
216,1.5,2.5,230,37.729914
216,1.5,2.5,230,37.729914
216,1.5,2.5,230,37.729914
216,1.5,2.5,230,37.729914
216,1.5,2.5,230,37.729914
216,1.5,2.5,230,37.729914
216,1.5,2.5,230,37.729914
216,1.5,2.5,230,37.729914
216,1.5,2.5,230,37.729914
216,1.5,2.75,230,37.591428
216,1.5,2.75,230,37.591428
216,1.5,2.75,230,37.591428
216,1.5,2.75,230,37.591428
216,1.5,2.75,230,37.591428
216,1.5,2.75,230,37.591428
216,1.5,2.75,230,37.591428
216,1.5,2.75,230,37.591428
216,1.5,2.75,230,37.591428
216,1.5,2.75,230,37.591428
216,1.5,3,230,37.476023
216,1.5,3,230,37.476023
216,1.5,3,230,37.476023
216,1.5,3,230,37.476023
216,1.5,3,230,37.476023
216,1.5,3,230,37.476023
216,1.5,3,230,37.476023
216,1.5,3,230,37.476023
216,1.5,3,230,37.476023
216,1.5,3,230,37.476023
216,2,0.75,230,45.30589849
216,2,0.75,230,45.30589849
216,2,0.75,230,45.30589849
216,2,0.75,230,45.30589849
216,2,0.75,230,45.30589849
216,2,0.75,230,45.30589849
216,2,0.75,230,45.30589849
216,2,0.75,230,45.30589849
216,2,0.75,230,45.30589849
216,2,0.75,230,45.30589849
216,2,1,230,44.35947712
216,2,1,230,44.35947712
216,2,1,230,44.35947712
216,2,1,230,44.35947712
216,2,1,230,44.35947712
216,2,1,230,44.35947712
216,2,1,230,44.35947712
216,2,1,230,44.35947712
216,2,1,230,44.35947712
216,2,1,230,44.35947712
216,2,1.25,230,44.73994538
216,2,1.25,230,44.73994538
216,2,1.25,230,44.73994538
216,2,1.25,230,44.73994538
216,2,1.25,230,44.73994538
216,2,1.25,230,44.73994538
216,2,1.25,230,44.73994538
216,2,1.25,230,44.73994538
216,2,1.25,230,44.73994538
216,2,1.25,230,44.73994538
216,2,1.5,230,44.99359088
216,2,1.5,230,44.99359088
216,2,1.5,230,44.99359088
216,2,1.5,230,44.99359088
216,2,1.5,230,44.99359088
216,2,1.5,230,44.99359088
216,2,1.5,230,44.99359088
216,2,1.5,230,44.99359088
216,2,1.5,230,44.99359088
216,2,1.5,230,44.99359088
216,2,1.75,230,43.72865763
216,2,1.75,230,43.72865763
216,2,1.75,230,43.72865763
216,2,1.75,230,43.72865763
216,2,1.75,230,43.72865763
216,2,1.75,230,43.72865763
216,2,1.75,230,43.72865763
216,2,1.75,230,43.72865763
216,2,1.75,230,43.72865763
216,2,1.75,230,43.72865763
216,2,2,230,42.7799577
216,2,2,230,42.7799577
216,2,2,230,42.7799577
216,2,2,230,42.7799577
216,2,2,230,42.7799577
216,2,2,230,42.7799577
216,2,2,230,42.7799577
216,2,2,230,42.7799577
216,2,2,230,42.7799577
216,2,2,230,42.7799577
216,2,2.25,230,42.04207997
216,2,2.25,230,42.04207997
216,2,2.25,230,42.04207997
216,2,2.25,230,42.04207997
216,2,2.25,230,42.04207997
216,2,2.25,230,42.04207997
216,2,2.25,230,42.04207997
216,2,2.25,230,42.04207997
216,2,2.25,230,42.04207997
216,2,2.25,230,42.04207997
216,2,2.5,230,41.45177779
216,2,2.5,230,41.45177779
216,2,2.5,230,41.45177779
216,2,2.5,230,41.45177779
216,2,2.5,230,41.45177779
216,2,2.5,230,41.45177779
216,2,2.5,230,41.45177779
216,2,2.5,230,41.45177779
216,2,2.5,230,41.45177779
216,2,2.5,230,41.45177779
216,2,2.75,230,40.96880328
216,2,2.75,230,40.96880328
216,2,2.75,230,40.96880328
216,2,2.75,230,40.96880328
216,2,2.75,230,40.96880328
216,2,2.75,230,40.96880328
216,2,2.75,230,40.96880328
216,2,2.75,230,40.96880328
216,2,2.75,230,40.96880328
216,2,2.75,230,40.96880328
216,2,3,230,40.56632451
216,2,3,230,40.56632451
216,2,3,230,40.56632451
216,2,3,230,40.56632451
216,2,3,230,40.56632451
216,2,3,230,40.56632451
216,2,3,230,40.56632451
216,2,3,230,40.56632451
216,2,3,230,40.56632451
216,2,3,230,40.56632451
243.6666667,1.25,0.75,230,35.89907427
243.6666667,1.25,0.75,230,35.89907427
243.6666667,1.25,0.75,230,35.89907427
243.6666667,1.25,0.75,230,35.89907427
243.6666667,1.25,0.75,230,35.89907427
243.6666667,1.25,0.75,230,35.89907427
243.6666667,1.25,0.75,230,35.89907427
243.6666667,1.25,0.75,230,35.89907427
243.6666667,1.25,0.75,230,35.89907427
243.6666667,1.25,0.75,230,35.89907427
243.6666667,1.25,1,230,45.97440632
243.6666667,1.25,1,230,45.97440632
243.6666667,1.25,1,230,45.97440632
243.6666667,1.25,1,230,45.97440632
243.6666667,1.25,1,230,45.97440632
243.6666667,1.25,1,230,45.97440632
243.6666667,1.25,1,230,45.97440632
243.6666667,1.25,1,230,45.97440632
243.6666667,1.25,1,230,45.97440632
243.6666667,1.25,1,230,45.97440632
243.6666667,1.25,1.25,230,38.55756584
243.6666667,1.25,1.25,230,38.55756584
243.6666667,1.25,1.25,230,38.55756584
243.6666667,1.25,1.25,230,38.55756584
243.6666667,1.25,1.25,230,38.55756584
243.6666667,1.25,1.25,230,38.55756584
243.6666667,1.25,1.25,230,38.55756584
243.6666667,1.25,1.25,230,38.55756584
243.6666667,1.25,1.25,230,38.55756584
243.6666667,1.25,1.25,230,38.55756584
243.6666667,1.25,1.5,230,33.61300552
243.6666667,1.25,1.5,230,33.61300552
243.6666667,1.25,1.5,230,33.61300552
243.6666667,1.25,1.5,230,33.61300552
243.6666667,1.25,1.5,230,33.61300552
243.6666667,1.25,1.5,230,33.61300552
243.6666667,1.25,1.5,230,33.61300552
243.6666667,1.25,1.5,230,33.61300552
243.6666667,1.25,1.5,230,33.61300552
243.6666667,1.25,1.5,230,33.61300552
243.6666667,1.25,1.75,230,33.17686064
243.6666667,1.25,1.75,230,33.17686064
243.6666667,1.25,1.75,230,33.17686064
243.6666667,1.25,1.75,230,33.17686064
243.6666667,1.25,1.75,230,33.17686064
243.6666667,1.25,1.75,230,33.17686064
243.6666667,1.25,1.75,230,33.17686064
243.6666667,1.25,1.75,230,33.17686064
243.6666667,1.25,1.75,230,33.17686064
243.6666667,1.25,1.75,230,33.17686064
243.6666667,1.25,2,230,32.84975198
243.6666667,1.25,2,230,32.84975198
243.6666667,1.25,2,230,32.84975198
243.6666667,1.25,2,230,32.84975198
243.6666667,1.25,2,230,32.84975198
243.6666667,1.25,2,230,32.84975198
243.6666667,1.25,2,230,32.84975198
243.6666667,1.25,2,230,32.84975198
243.6666667,1.25,2,230,32.84975198
243.6666667,1.25,2,230,32.84975198
243.6666667,1.25,2.25,230,32.59533413
243.6666667,1.25,2.25,230,32.59533413
243.6666667,1.25,2.25,230,32.59533413
243.6666667,1.25,2.25,230,32.59533413
243.6666667,1.25,2.25,230,32.59533413
243.6666667,1.25,2.25,230,32.59533413
243.6666667,1.25,2.25,230,32.59533413
243.6666667,1.25,2.25,230,32.59533413
243.6666667,1.25,2.25,230,32.59533413
243.6666667,1.25,2.25,230,32.59533413
243.6666667,1.25,2.5,230,32.39179985
243.6666667,1.25,2.5,230,32.39179985
243.6666667,1.25,2.5,230,32.39179985
243.6666667,1.25,2.5,230,32.39179985
243.6666667,1.25,2.5,230,32.39179985
243.6666667,1.25,2.5,230,32.39179985
243.6666667,1.25,2.5,230,32.39179985
243.6666667,1.25,2.5,230,32.39179985
243.6666667,1.25,2.5,230,32.39179985
243.6666667,1.25,2.5,230,32.39179985
243.6666667,1.25,2.75,230,32.2252718
243.6666667,1.25,2.75,230,32.2252718
243.6666667,1.25,2.75,230,32.2252718
243.6666667,1.25,2.75,230,32.2252718
243.6666667,1.25,2.75,230,32.2252718
243.6666667,1.25,2.75,230,32.2252718
243.6666667,1.25,2.75,230,32.2252718
243.6666667,1.25,2.75,230,32.2252718
243.6666667,1.25,2.75,230,32.2252718
243.6666667,1.25,2.75,230,32.2252718
243.6666667,1.25,3,230,32.08649843
243.6666667,1.25,3,230,32.08649843
243.6666667,1.25,3,230,32.08649843
243.6666667,1.25,3,230,32.08649843
243.6666667,1.25,3,230,32.08649843
243.6666667,1.25,3,230,32.08649843
243.6666667,1.25,3,230,32.08649843
243.6666667,1.25,3,230,32.08649843
243.6666667,1.25,3,230,32.08649843
243.6666667,1.25,3,230,32.08649843
243.6666667,1.5,0.75,230,48.2628046
243.6666667,1.5,0.75,230,48.2628046
243.6666667,1.5,0.75,230,48.2628046
243.6666667,1.5,0.75,230,48.2628046
243.6666667,1.5,0.75,230,48.2628046
243.6666667,1.5,0.75,230,48.2628046
243.6666667,1.5,0.75,230,48.2628046
243.6666667,1.5,0.75,230,48.2628046
243.6666667,1.5,0.75,230,48.2628046
243.6666667,1.5,0.75,230,48.2628046
243.6666667,1.5,1,230,44.35765647
243.6666667,1.5,1,230,44.35765647
243.6666667,1.5,1,230,44.35765647
243.6666667,1.5,1,230,44.35765647
243.6666667,1.5,1,230,44.35765647
243.6666667,1.5,1,230,44.35765647
243.6666667,1.5,1,230,44.35765647
243.6666667,1.5,1,230,44.35765647
243.6666667,1.5,1,230,44.35765647
243.6666667,1.5,1,230,44.35765647
243.6666667,1.5,1.25,230,45.21035814
243.6666667,1.5,1.25,230,45.21035814
243.6666667,1.5,1.25,230,45.21035814
243.6666667,1.5,1.25,230,45.21035814
243.6666667,1.5,1.25,230,45.21035814
243.6666667,1.5,1.25,230,45.21035814
243.6666667,1.5,1.25,230,45.21035814
243.6666667,1.5,1.25,230,45.21035814
243.6666667,1.5,1.25,230,45.21035814
243.6666667,1.5,1.25,230,45.21035814
243.6666667,1.5,1.5,230,45.77882592
243.6666667,1.5,1.5,230,45.77882592
243.6666667,1.5,1.5,230,45.77882592
243.6666667,1.5,1.5,230,45.77882592
243.6666667,1.5,1.5,230,45.77882592
243.6666667,1.5,1.5,230,45.77882592
243.6666667,1.5,1.5,230,45.77882592
243.6666667,1.5,1.5,230,45.77882592
243.6666667,1.5,1.5,230,45.77882592
243.6666667,1.5,1.5,230,45.77882592
243.6666667,1.5,1.75,230,45.18172884
243.6666667,1.5,1.75,230,45.18172884
243.6666667,1.5,1.75,230,45.18172884
243.6666667,1.5,1.75,230,45.18172884
243.6666667,1.5,1.75,230,45.18172884
243.6666667,1.5,1.75,230,45.18172884
243.6666667,1.5,1.75,230,45.18172884
243.6666667,1.5,1.75,230,45.18172884
243.6666667,1.5,1.75,230,45.18172884
243.6666667,1.5,1.75,230,45.18172884
243.6666667,1.5,2,230,44.73390603
243.6666667,1.5,2,230,44.73390603
243.6666667,1.5,2,230,44.73390603
243.6666667,1.5,2,230,44.73390603
243.6666667,1.5,2,230,44.73390603
243.6666667,1.5,2,230,44.73390603
243.6666667,1.5,2,230,44.73390603
243.6666667,1.5,2,230,44.73390603
243.6666667,1.5,2,230,44.73390603
243.6666667,1.5,2,230,44.73390603
243.6666667,1.5,2.25,230,44.38559941
243.6666667,1.5,2.25,230,44.38559941
243.6666667,1.5,2.25,230,44.38559941
243.6666667,1.5,2.25,230,44.38559941
243.6666667,1.5,2.25,230,44.38559941
243.6666667,1.5,2.25,230,44.38559941
243.6666667,1.5,2.25,230,44.38559941
243.6666667,1.5,2.25,230,44.38559941
243.6666667,1.5,2.25,230,44.38559941
243.6666667,1.5,2.25,230,44.38559941
243.6666667,1.5,2.5,230,44.1069541
243.6666667,1.5,2.5,230,44.1069541
243.6666667,1.5,2.5,230,44.1069541
243.6666667,1.5,2.5,230,44.1069541
243.6666667,1.5,2.5,230,44.1069541
243.6666667,1.5,2.5,230,44.1069541
243.6666667,1.5,2.5,230,44.1069541
243.6666667,1.5,2.5,230,44.1069541
243.6666667,1.5,2.5,230,44.1069541
243.6666667,1.5,2.5,230,44.1069541
243.6666667,1.5,2.75,230,43.87897158
243.6666667,1.5,2.75,230,43.87897158
243.6666667,1.5,2.75,230,43.87897158
243.6666667,1.5,2.75,230,43.87897158
243.6666667,1.5,2.75,230,43.87897158
243.6666667,1.5,2.75,230,43.87897158
243.6666667,1.5,2.75,230,43.87897158
243.6666667,1.5,2.75,230,43.87897158
243.6666667,1.5,2.75,230,43.87897158
243.6666667,1.5,2.75,230,43.87897158
243.6666667,1.5,3,230,43.68898615
243.6666667,1.5,3,230,43.68898615
243.6666667,1.5,3,230,43.68898615
243.6666667,1.5,3,230,43.68898615
243.6666667,1.5,3,230,43.68898615
243.6666667,1.5,3,230,43.68898615
243.6666667,1.5,3,230,43.68898615
243.6666667,1.5,3,230,43.68898615
243.6666667,1.5,3,230,43.68898615
243.6666667,1.5,3,230,43.68898615
243.6666667,2,0.75,230,51.57491007
243.6666667,2,0.75,230,51.57491007
243.6666667,2,0.75,230,51.57491007
243.6666667,2,0.75,230,51.57491007
243.6666667,2,0.75,230,51.57491007
243.6666667,2,0.75,230,51.57491007
243.6666667,2,0.75,230,51.57491007
243.6666667,2,0.75,230,51.57491007
243.6666667,2,0.75,230,51.57491007
243.6666667,2,0.75,230,51.57491007
243.6666667,2,1,230,49.45800274
243.6666667,2,1,230,49.45800274
243.6666667,2,1,230,49.45800274
243.6666667,2,1,230,49.45800274
243.6666667,2,1,230,49.45800274
243.6666667,2,1,230,49.45800274
243.6666667,2,1,230,49.45800274
243.6666667,2,1,230,49.45800274
243.6666667,2,1,230,49.45800274
243.6666667,2,1,230,49.45800274
243.6666667,2,1.25,230,50.00677712
243.6666667,2,1.25,230,50.00677712
243.6666667,2,1.25,230,50.00677712
243.6666667,2,1.25,230,50.00677712
243.6666667,2,1.25,230,50.00677712
243.6666667,2,1.25,230,50.00677712
243.6666667,2,1.25,230,50.00677712
243.6666667,2,1.25,230,50.00677712
243.6666667,2,1.25,230,50.00677712
243.6666667,2,1.25,230,50.00677712
243.6666667,2,1.5,230,50.3726267
243.6666667,2,1.5,230,50.3726267
243.6666667,2,1.5,230,50.3726267
243.6666667,2,1.5,230,50.3726267
243.6666667,2,1.5,230,50.3726267
243.6666667,2,1.5,230,50.3726267
243.6666667,2,1.5,230,50.3726267
243.6666667,2,1.5,230,50.3726267
243.6666667,2,1.5,230,50.3726267
243.6666667,2,1.5,230,50.3726267
243.6666667,2,1.75,230,49.10548507
243.6666667,2,1.75,230,49.10548507
243.6666667,2,1.75,230,49.10548507
243.6666667,2,1.75,230,49.10548507
243.6666667,2,1.75,230,49.10548507
243.6666667,2,1.75,230,49.10548507
243.6666667,2,1.75,230,49.10548507
243.6666667,2,1.75,230,49.10548507
243.6666667,2,1.75,230,49.10548507
243.6666667,2,1.75,230,49.10548507
243.6666667,2,2,230,48.15512884
243.6666667,2,2,230,48.15512884
243.6666667,2,2,230,48.15512884
243.6666667,2,2,230,48.15512884
243.6666667,2,2,230,48.15512884
243.6666667,2,2,230,48.15512884
243.6666667,2,2,230,48.15512884
243.6666667,2,2,230,48.15512884
243.6666667,2,2,230,48.15512884
243.6666667,2,2,230,48.15512884
243.6666667,2,2.25,230,47.41596289
243.6666667,2,2.25,230,47.41596289
243.6666667,2,2.25,230,47.41596289
243.6666667,2,2.25,230,47.41596289
243.6666667,2,2.25,230,47.41596289
243.6666667,2,2.25,230,47.41596289
243.6666667,2,2.25,230,47.41596289
243.6666667,2,2.25,230,47.41596289
243.6666667,2,2.25,230,47.41596289
243.6666667,2,2.25,230,47.41596289
243.6666667,2,2.5,230,46.82463013
243.6666667,2,2.5,230,46.82463013
243.6666667,2,2.5,230,46.82463013
243.6666667,2,2.5,230,46.82463013
243.6666667,2,2.5,230,46.82463013
243.6666667,2,2.5,230,46.82463013
243.6666667,2,2.5,230,46.82463013
243.6666667,2,2.5,230,46.82463013
243.6666667,2,2.5,230,46.82463013
243.6666667,2,2.5,230,46.82463013
243.6666667,2,2.75,230,46.34081241
243.6666667,2,2.75,230,46.34081241
243.6666667,2,2.75,230,46.34081241
243.6666667,2,2.75,230,46.34081241
243.6666667,2,2.75,230,46.34081241
243.6666667,2,2.75,230,46.34081241
243.6666667,2,2.75,230,46.34081241
243.6666667,2,2.75,230,46.34081241
243.6666667,2,2.75,230,46.34081241
243.6666667,2,2.75,230,46.34081241
243.6666667,2,3,230,45.93763098
243.6666667,2,3,230,45.93763098
243.6666667,2,3,230,45.93763098
243.6666667,2,3,230,45.93763098
243.6666667,2,3,230,45.93763098
243.6666667,2,3,230,45.93763098
243.6666667,2,3,230,45.93763098
243.6666667,2,3,230,45.93763098
243.6666667,2,3,230,45.93763098
243.6666667,2,3,230,45.93763098
271.3333333,1.25,0.75,230,39.64837743
271.3333333,1.25,0.75,230,39.64837743
271.3333333,1.25,0.75,230,39.64837743
271.3333333,1.25,0.75,230,39.64837743
271.3333333,1.25,0.75,230,39.64837743
271.3333333,1.25,0.75,230,39.64837743
271.3333333,1.25,0.75,230,39.64837743
271.3333333,1.25,0.75,230,39.64837743
271.3333333,1.25,0.75,230,39.64837743
271.3333333,1.25,0.75,230,39.64837743
271.3333333,1.25,1,230,49.95318899
271.3333333,1.25,1,230,49.95318899
271.3333333,1.25,1,230,49.95318899
271.3333333,1.25,1,230,49.95318899
271.3333333,1.25,1,230,49.95318899
271.3333333,1.25,1,230,49.95318899
271.3333333,1.25,1,230,49.95318899
271.3333333,1.25,1,230,49.95318899
271.3333333,1.25,1,230,49.95318899
271.3333333,1.25,1,230,49.95318899
271.3333333,1.25,1.25,230,42.56488493
271.3333333,1.25,1.25,230,42.56488493
271.3333333,1.25,1.25,230,42.56488493
271.3333333,1.25,1.25,230,42.56488493
271.3333333,1.25,1.25,230,42.56488493
271.3333333,1.25,1.25,230,42.56488493
271.3333333,1.25,1.25,230,42.56488493
271.3333333,1.25,1.25,230,42.56488493
271.3333333,1.25,1.25,230,42.56488493
271.3333333,1.25,1.25,230,42.56488493
271.3333333,1.25,1.5,230,37.63934889
271.3333333,1.25,1.5,230,37.63934889
271.3333333,1.25,1.5,230,37.63934889
271.3333333,1.25,1.5,230,37.63934889
271.3333333,1.25,1.5,230,37.63934889
271.3333333,1.25,1.5,230,37.63934889
271.3333333,1.25,1.5,230,37.63934889
271.3333333,1.25,1.5,230,37.63934889
271.3333333,1.25,1.5,230,37.63934889
271.3333333,1.25,1.5,230,37.63934889
271.3333333,1.25,1.75,230,37.25310629
271.3333333,1.25,1.75,230,37.25310629
271.3333333,1.25,1.75,230,37.25310629
271.3333333,1.25,1.75,230,37.25310629
271.3333333,1.25,1.75,230,37.25310629
271.3333333,1.25,1.75,230,37.25310629
271.3333333,1.25,1.75,230,37.25310629
271.3333333,1.25,1.75,230,37.25310629
271.3333333,1.25,1.75,230,37.25310629
271.3333333,1.25,1.75,230,37.25310629
271.3333333,1.25,2,230,36.96342434
271.3333333,1.25,2,230,36.96342434
271.3333333,1.25,2,230,36.96342434
271.3333333,1.25,2,230,36.96342434
271.3333333,1.25,2,230,36.96342434
271.3333333,1.25,2,230,36.96342434
271.3333333,1.25,2,230,36.96342434
271.3333333,1.25,2,230,36.96342434
271.3333333,1.25,2,230,36.96342434
271.3333333,1.25,2,230,36.96342434
271.3333333,1.25,2.25,230,36.73811615
271.3333333,1.25,2.25,230,36.73811615
271.3333333,1.25,2.25,230,36.73811615
271.3333333,1.25,2.25,230,36.73811615
271.3333333,1.25,2.25,230,36.73811615
271.3333333,1.25,2.25,230,36.73811615
271.3333333,1.25,2.25,230,36.73811615
271.3333333,1.25,2.25,230,36.73811615
271.3333333,1.25,2.25,230,36.73811615
271.3333333,1.25,2.25,230,36.73811615
271.3333333,1.25,2.5,230,36.5578696
271.3333333,1.25,2.5,230,36.5578696
271.3333333,1.25,2.5,230,36.5578696
271.3333333,1.25,2.5,230,36.5578696
271.3333333,1.25,2.5,230,36.5578696
271.3333333,1.25,2.5,230,36.5578696
271.3333333,1.25,2.5,230,36.5578696
271.3333333,1.25,2.5,230,36.5578696
271.3333333,1.25,2.5,230,36.5578696
271.3333333,1.25,2.5,230,36.5578696
271.3333333,1.25,2.75,230,36.41039516
271.3333333,1.25,2.75,230,36.41039516
271.3333333,1.25,2.75,230,36.41039516
271.3333333,1.25,2.75,230,36.41039516
271.3333333,1.25,2.75,230,36.41039516
271.3333333,1.25,2.75,230,36.41039516
271.3333333,1.25,2.75,230,36.41039516
271.3333333,1.25,2.75,230,36.41039516
271.3333333,1.25,2.75,230,36.41039516
271.3333333,1.25,2.75,230,36.41039516
271.3333333,1.25,3,230,36.28749978
271.3333333,1.25,3,230,36.28749978
271.3333333,1.25,3,230,36.28749978
271.3333333,1.25,3,230,36.28749978
271.3333333,1.25,3,230,36.28749978
271.3333333,1.25,3,230,36.28749978
271.3333333,1.25,3,230,36.28749978
271.3333333,1.25,3,230,36.28749978
271.3333333,1.25,3,230,36.28749978
271.3333333,1.25,3,230,36.28749978
271.3333333,1.5,0.75,230,53.09516148
271.3333333,1.5,0.75,230,53.09516148
271.3333333,1.5,0.75,230,53.09516148
271.3333333,1.5,0.75,230,53.09516148
271.3333333,1.5,0.75,230,53.09516148
271.3333333,1.5,0.75,230,53.09516148
271.3333333,1.5,0.75,230,53.09516148
271.3333333,1.5,0.75,230,53.09516148
271.3333333,1.5,0.75,230,53.09516148
271.3333333,1.5,0.75,230,53.09516148
271.3333333,1.5,1,230,51.36592755
271.3333333,1.5,1,230,51.36592755
271.3333333,1.5,1,230,51.36592755
271.3333333,1.5,1,230,51.36592755
271.3333333,1.5,1,230,51.36592755
271.3333333,1.5,1,230,51.36592755
271.3333333,1.5,1,230,51.36592755
271.3333333,1.5,1,230,51.36592755
271.3333333,1.5,1,230,51.36592755
271.3333333,1.5,1,230,51.36592755
271.3333333,1.5,1.25,230,53.46812155
271.3333333,1.5,1.25,230,53.46812155
271.3333333,1.5,1.25,230,53.46812155
271.3333333,1.5,1.25,230,53.46812155
271.3333333,1.5,1.25,230,53.46812155
271.3333333,1.5,1.25,230,53.46812155
271.3333333,1.5,1.25,230,53.46812155
271.3333333,1.5,1.25,230,53.46812155
271.3333333,1.5,1.25,230,53.46812155
271.3333333,1.5,1.25,230,53.46812155
271.3333333,1.5,1.5,230,54.86958422
271.3333333,1.5,1.5,230,54.86958422
271.3333333,1.5,1.5,230,54.86958422
271.3333333,1.5,1.5,230,54.86958422
271.3333333,1.5,1.5,230,54.86958422
271.3333333,1.5,1.5,230,54.86958422
271.3333333,1.5,1.5,230,54.86958422
271.3333333,1.5,1.5,230,54.86958422
271.3333333,1.5,1.5,230,54.86958422
271.3333333,1.5,1.5,230,54.86958422
271.3333333,1.5,1.75,230,53.70248645
271.3333333,1.5,1.75,230,53.70248645
271.3333333,1.5,1.75,230,53.70248645
271.3333333,1.5,1.75,230,53.70248645
271.3333333,1.5,1.75,230,53.70248645
271.3333333,1.5,1.75,230,53.70248645
271.3333333,1.5,1.75,230,53.70248645
271.3333333,1.5,1.75,230,53.70248645
271.3333333,1.5,1.75,230,53.70248645
271.3333333,1.5,1.75,230,53.70248645
271.3333333,1.5,2,230,52.82716313
271.3333333,1.5,2,230,52.82716313
271.3333333,1.5,2,230,52.82716313
271.3333333,1.5,2,230,52.82716313
271.3333333,1.5,2,230,52.82716313
271.3333333,1.5,2,230,52.82716313
271.3333333,1.5,2,230,52.82716313
271.3333333,1.5,2,230,52.82716313
271.3333333,1.5,2,230,52.82716313
271.3333333,1.5,2,230,52.82716313
271.3333333,1.5,2.25,230,52.1463561
271.3333333,1.5,2.25,230,52.1463561
271.3333333,1.5,2.25,230,52.1463561
271.3333333,1.5,2.25,230,52.1463561
271.3333333,1.5,2.25,230,52.1463561
271.3333333,1.5,2.25,230,52.1463561
271.3333333,1.5,2.25,230,52.1463561
271.3333333,1.5,2.25,230,52.1463561
271.3333333,1.5,2.25,230,52.1463561
271.3333333,1.5,2.25,230,52.1463561
271.3333333,1.5,2.5,230,51.60171048
271.3333333,1.5,2.5,230,51.60171048
271.3333333,1.5,2.5,230,51.60171048
271.3333333,1.5,2.5,230,51.60171048
271.3333333,1.5,2.5,230,51.60171048
271.3333333,1.5,2.5,230,51.60171048
271.3333333,1.5,2.5,230,51.60171048
271.3333333,1.5,2.5,230,51.60171048
271.3333333,1.5,2.5,230,51.60171048
271.3333333,1.5,2.5,230,51.60171048
271.3333333,1.5,2.75,230,51.15609133
271.3333333,1.5,2.75,230,51.15609133
271.3333333,1.5,2.75,230,51.15609133
271.3333333,1.5,2.75,230,51.15609133
271.3333333,1.5,2.75,230,51.15609133
271.3333333,1.5,2.75,230,51.15609133
271.3333333,1.5,2.75,230,51.15609133
271.3333333,1.5,2.75,230,51.15609133
271.3333333,1.5,2.75,230,51.15609133
271.3333333,1.5,2.75,230,51.15609133
271.3333333,1.5,3,230,50.78474204
271.3333333,1.5,3,230,50.78474204
271.3333333,1.5,3,230,50.78474204
271.3333333,1.5,3,230,50.78474204
271.3333333,1.5,3,230,50.78474204
271.3333333,1.5,3,230,50.78474204
271.3333333,1.5,3,230,50.78474204
271.3333333,1.5,3,230,50.78474204
271.3333333,1.5,3,230,50.78474204
271.3333333,1.5,3,230,50.78474204
271.3333333,2,0.75,230,56.56547457
271.3333333,2,0.75,230,56.56547457
271.3333333,2,0.75,230,56.56547457
271.3333333,2,0.75,230,56.56547457
271.3333333,2,0.75,230,56.56547457
271.3333333,2,0.75,230,56.56547457
271.3333333,2,0.75,230,56.56547457
271.3333333,2,0.75,230,56.56547457
271.3333333,2,0.75,230,56.56547457
271.3333333,2,0.75,230,56.56547457
271.3333333,2,1,230,54.59115479
271.3333333,2,1,230,54.59115479
271.3333333,2,1,230,54.59115479
271.3333333,2,1,230,54.59115479
271.3333333,2,1,230,54.59115479
271.3333333,2,1,230,54.59115479
271.3333333,2,1,230,54.59115479
271.3333333,2,1,230,54.59115479
271.3333333,2,1,230,54.59115479
271.3333333,2,1,230,54.59115479
271.3333333,2,1.25,230,54.62928748
271.3333333,2,1.25,230,54.62928748
271.3333333,2,1.25,230,54.62928748
271.3333333,2,1.25,230,54.62928748
271.3333333,2,1.25,230,54.62928748
271.3333333,2,1.25,230,54.62928748
271.3333333,2,1.25,230,54.62928748
271.3333333,2,1.25,230,54.62928748
271.3333333,2,1.25,230,54.62928748
271.3333333,2,1.25,230,54.62928748
271.3333333,2,1.5,230,54.65470928
271.3333333,2,1.5,230,54.65470928
271.3333333,2,1.5,230,54.65470928
271.3333333,2,1.5,230,54.65470928
271.3333333,2,1.5,230,54.65470928
271.3333333,2,1.5,230,54.65470928
271.3333333,2,1.5,230,54.65470928
271.3333333,2,1.5,230,54.65470928
271.3333333,2,1.5,230,54.65470928
